filepath,relative_path,split_folder,class_name,label_idx,width,height,format,sha256
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1369.jpg,Training\notumor\Tr-no_1369.jpg,Training,notumor,2,225,225,JPG,2e8a7a42d1d1b5cac0644c89fbb29a570ae282b9ef66500f8340ec8220468367
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1370.jpg,Training\notumor\Tr-no_1370.jpg,Training,notumor,2,173,201,JPG,59050685601147d937789be7d96a7077bd2262f66146d0b1c72910d6fc14a53d
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1371.jpg,Training\notumor\Tr-no_1371.jpg,Training,notumor,2,201,251,JPG,14c87d2077e57a62532215c91e53e34ed51f6a784f5750a917ef91852d2ce9dc
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1372.jpg,Training\notumor\Tr-no_1372.jpg,Training,notumor,2,150,198,JPG,febd779e6b385675f942d72995a0fb8be6ab15a13e2df1d90585a062f2428aa1
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1373.jpg,Training\notumor\Tr-no_1373.jpg,Training,notumor,2,200,252,JPG,65c81149e99d99a9824ab86687788b641c72e7f426c5c6f805b05c6f5643b71d
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1374.jpg,Training\notumor\Tr-no_1374.jpg,Training,notumor,2,655,602,JPG,f9ab73351fe5dd8b0cac9d28282c9faff3f83bb3aad1a4fb2769c6e94cb25eb4
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1375.jpg,Training\notumor\Tr-no_1375.jpg,Training,notumor,2,201,251,JPG,49162a07e2f8acbe34d48d550a1cb52fd3c916136d7d4988e4d0db5595aaee47
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1376.jpg,Training\notumor\Tr-no_1376.jpg,Training,notumor,2,393,400,JPG,9d7027d104a627826433f73f6697d5f4c6a18d5f9a07f87c221798f544f81e81
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1377.jpg,Training\notumor\Tr-no_1377.jpg,Training,notumor,2,201,251,JPG,1e044e724e7a39067eb86dd8df724afc45fa6a7eb1a8254f9faf4056d73a14fd
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1379.jpg,Training\notumor\Tr-no_1379.jpg,Training,notumor,2,442,442,JPG,84b2155377f2b5ec87d3988642b885d5b6249e7907486184ac311e15a8a599a9
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_138.jpg,Training\notumor\Tr-no_138.jpg,Training,notumor,2,442,442,JPG,24d874e516a3da5ce8ada80135a0a62c8474538f72f098ad9d3e7ff794595f35
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1380.jpg,Training\notumor\Tr-no_1380.jpg,Training,notumor,2,494,600,JPG,537e7ad0a496f23042626741b362e936fc711da2aa25d4c5ce628d03bf4109cb
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1381.jpg,Training\notumor\Tr-no_1381.jpg,Training,notumor,2,630,630,JPG,92798602663bb77a4849b098abede41c448e235b74d9c34f14424d3046619748
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1382.jpg,Training\notumor\Tr-no_1382.jpg,Training,notumor,2,276,326,JPG,ced1f6dc23395c225b054892148e05199b79c670894f000606f1a6ffe32f5a8b
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1383.jpg,Training\notumor\Tr-no_1383.jpg,Training,notumor,2,442,442,JPG,24d874e516a3da5ce8ada80135a0a62c8474538f72f098ad9d3e7ff794595f35
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1384.jpg,Training\notumor\Tr-no_1384.jpg,Training,notumor,2,275,183,JPG,e1996c35c340753d05bebd5392154a6fc8b8198ca3add27a9b30cf0428629b99
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1385.jpg,Training\notumor\Tr-no_1385.jpg,Training,notumor,2,630,630,JPG,dc811fda9f7bc3506f21d4094da84c5e3a81d3878b28967b830536fda342a33e
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1386.jpg,Training\notumor\Tr-no_1386.jpg,Training,notumor,2,225,225,JPG,51dd3cfab8c5fd3f9222390f595f9559d5d7ba2c8469a01e7c4e74bc3e6691f5
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1387.jpg,Training\notumor\Tr-no_1387.jpg,Training,notumor,2,206,244,JPG,c87ac0be7cb4716bca03b19476d0c76211a89091694922d833682205e2871ebc
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1388.jpg,Training\notumor\Tr-no_1388.jpg,Training,notumor,2,236,213,JPG,faf2482250fb25cdbf4134be6a724aa4cd46f7035d58ed540c81a1b0fef916f8
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1389.jpg,Training\notumor\Tr-no_1389.jpg,Training,notumor,2,228,221,JPG,c3c288a174cbc69b5bba653fddc67c3f16cb1915be24442611d36929e695cd5b
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_139.jpg,Training\notumor\Tr-no_139.jpg,Training,notumor,2,630,630,JPG,c84a66636fe92271311d54bef432765ec45aadb216ede8770c5f4688d9bd4c17
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1390.jpg,Training\notumor\Tr-no_1390.jpg,Training,notumor,2,728,725,JPG,65171c43207bd38c794fd14bf5f513325e8a4fe207f71539009bfb4f78b347d8
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1391.jpg,Training\notumor\Tr-no_1391.jpg,Training,notumor,2,276,326,JPG,481a8abcdddba35731594569b7f93c30823b807bc1b09ce1b0acf1c2d499de16
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1393.jpg,Training\notumor\Tr-no_1393.jpg,Training,notumor,2,414,496,JPG,8a05324c1e59d079c88ad71e484739999eab506d3e7eb1bca857264329113b94
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1394.jpg,Training\notumor\Tr-no_1394.jpg,Training,notumor,2,236,236,JPG,fa212e03ec1757d375fc594d6f8884ff22b43b091d37dd1b7589a236289a6421
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1395.jpg,Training\notumor\Tr-no_1395.jpg,Training,notumor,2,212,222,JPG,bd5b12c433485230720aa33032e1f6bd089702090481d7e56dccfa43435d6950
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1396.jpg,Training\notumor\Tr-no_1396.jpg,Training,notumor,2,218,231,JPG,4e64b29b7ca606c525409384c4b947ebf415bcd065bd739f1f95c2e74b261046
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1398.jpg,Training\notumor\Tr-no_1398.jpg,Training,notumor,2,210,213,JPG,6f3bdbdba45d1f985b33e51c93c318e0f04f2c3186dfae874050a99a11b1af02
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1399.jpg,Training\notumor\Tr-no_1399.jpg,Training,notumor,2,215,234,JPG,06b29e3d2fae28dad1e139950a7cbe2a5a688568d89ca92c82d9fada127a9df3
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_14.jpg,Training\notumor\Tr-no_14.jpg,Training,notumor,2,442,442,JPG,76d577713f1cf4414f780058f2079f7e6446aba86e89a86d7dd36401ca79a727
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_140.jpg,Training\notumor\Tr-no_140.jpg,Training,notumor,2,208,242,JPG,78272b533cd2cd32360f342e22676958d73e3f7f1b70a3ee4c004b0977c85e2f
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_1400.jpg,Training\notumor\Tr-no_1400.jpg,Training,notumor,2,208,278,JPG,2cd1096a6415c70403948e7aaac0694451619850a4ce545b4f9134b06401248b
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_141.jpg,Training\notumor\Tr-no_141.jpg,Training,notumor,2,230,282,JPG,158d04e6d973c091b89089703626b1eb39b0ebc73d43356b6cb1524f89b28a4b
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_142.jpg,Training\notumor\Tr-no_142.jpg,Training,notumor,2,225,225,JPG,ee497f653c46ea86b561d7c82aa3de3ceb9bf58613463cc41d8862e3b8500be1
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_143.jpg,Training\notumor\Tr-no_143.jpg,Training,notumor,2,630,630,JPG,88283a8a739658a94aee30a2b076a7562724d5bb90dc4969f613072adb761655
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_144.jpg,Training\notumor\Tr-no_144.jpg,Training,notumor,2,235,227,JPG,57f0ab999116e22dc6cc7dc18d28b4fe2a09efd9046d62cdf2c617d0ce77b7b2
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_145.jpg,Training\notumor\Tr-no_145.jpg,Training,notumor,2,428,417,JPG,ae6286c9c96c4ffdf341ea4225bad64f222fdce3992bcf82de500dda991273b9
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_146.jpg,Training\notumor\Tr-no_146.jpg,Training,notumor,2,194,259,JPG,7779387d140bce1db722f1c938c6597dd716c7730fd5f904b7723ee7bdaee886
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_147.jpg,Training\notumor\Tr-no_147.jpg,Training,notumor,2,236,236,JPG,bb9c025c5eb356f3320db5c35e8d2b0ce4489ca23cb78b5c9735d33db6ed6d61
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_148.jpg,Training\notumor\Tr-no_148.jpg,Training,notumor,2,300,168,JPG,f297f071b7275e5035418295810dae6cf2eda6a984e6354fff74b6041ea7cebb
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_149.jpg,Training\notumor\Tr-no_149.jpg,Training,notumor,2,150,198,JPG,13b6227c7aa1df2940de091d9b5a0287feb6236d775ae3a1d38737f759aab821
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_15.jpg,Training\notumor\Tr-no_15.jpg,Training,notumor,2,600,450,JPG,72c6acac6e7547ab9b9fa58f8e6f4f9fc26b1b8e09f9a5cbc2d4902415f85e20
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_150.jpg,Training\notumor\Tr-no_150.jpg,Training,notumor,2,502,513,JPG,3dcd8366363463939aad20fb3421a4aff7b2539b9ecd7fb3ba6471915caa0b81
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_151.jpg,Training\notumor\Tr-no_151.jpg,Training,notumor,2,200,252,JPG,16d05c87bffe4fdd3313816728a6bcd3dbf3fa69a337a261937bffff184828dc
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_152.jpg,Training\notumor\Tr-no_152.jpg,Training,notumor,2,359,449,JPG,4453e2325932d861c16712a4d73303de901666016822b57ac92067674b39b931
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_154.jpg,Training\notumor\Tr-no_154.jpg,Training,notumor,2,225,225,JPG,840e12a9d0fc509d61fab11db74d1716234312bd96939b632e19b8f102ace3cf
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_155.jpg,Training\notumor\Tr-no_155.jpg,Training,notumor,2,330,220,JPG,2aac1c7e5ebac9dcfab248f7b6a784162e76f9ca17ed823908773efdb8d6a3cc
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_156.jpg,Training\notumor\Tr-no_156.jpg,Training,notumor,2,355,452,JPG,84acb850a9c5348cd00623122246c83dffd727e007aedc1d484e39d06e784c6f
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_157.jpg,Training\notumor\Tr-no_157.jpg,Training,notumor,2,214,236,JPG,7ee1f69d966ad5d30e75398ca8bd61eee48b2a8c3c1afc3dd3235e6329f1eeb1
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_158.jpg,Training\notumor\Tr-no_158.jpg,Training,notumor,2,400,442,JPG,1e9a68698f333ad8cf041620d3b9ecdfccc60154aa5adf215dc047b1ce16a8ef
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_159.jpg,Training\notumor\Tr-no_159.jpg,Training,notumor,2,630,630,JPG,6df1939c7a7aa989609421eeded83808d31d19f837ee9d4d070981aa0edc311f
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_160.jpg,Training\notumor\Tr-no_160.jpg,Training,notumor,2,400,442,JPG,6ba1c1f8fd72214b603ab1b654d8a01b36c4e903226b58190da2f614eb348077
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_161.jpg,Training\notumor\Tr-no_161.jpg,Training,notumor,2,233,218,JPG,e0469797181b80d7dbc8d52ad3bd187ed938065ff6d85a25c73eb8c0d0bae700
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_162.jpg,Training\notumor\Tr-no_162.jpg,Training,notumor,2,550,664,JPG,76fed85a9d67e5a53edc77a0e9bf18c9a7aaf09998e3bebaabdb91797b94eb4a
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_163.jpg,Training\notumor\Tr-no_163.jpg,Training,notumor,2,227,262,JPG,0b879d1073173ba37b4de21ad82442aab2d764115b5400946424d7c645cf37e0
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_164.jpg,Training\notumor\Tr-no_164.jpg,Training,notumor,2,235,214,JPG,c41a3a80c2b79e5aa8ab08f5773bcf1df8e4d75511a50676895cd77f4965a7d7
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_165.jpg,Training\notumor\Tr-no_165.jpg,Training,notumor,2,201,251,JPG,23794834130a37699051efa29c29b9af12ae94b6a65d3957d7f9ad667f9bdf0f
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_166.jpg,Training\notumor\Tr-no_166.jpg,Training,notumor,2,750,750,JPG,4211925dc3a4fbb8585306ea6e18c7bde166dc4b7da97a8c638a885b48758f97
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_168.jpg,Training\notumor\Tr-no_168.jpg,Training,notumor,2,236,236,JPG,8c7a08207a2f8e5bf03ed590b3a482491a6abeb9b233a40604f3422065424112
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_169.jpg,Training\notumor\Tr-no_169.jpg,Training,notumor,2,225,225,JPG,ac995ed4a41ff23f2c8646d83ea024d4e95e14e61fa38ea4edcbc21bea9c3eae
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_17.jpg,Training\notumor\Tr-no_17.jpg,Training,notumor,2,212,222,JPG,bd5b12c433485230720aa33032e1f6bd089702090481d7e56dccfa43435d6950
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_171.jpg,Training\notumor\Tr-no_171.jpg,Training,notumor,2,275,301,JPG,95b8ce855e68fcce7fac77b3f4d27aa785b879a2d797d92f85ae232b0fe667e8
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_172.jpg,Training\notumor\Tr-no_172.jpg,Training,notumor,2,512,512,JPG,c6da826146f2cd6685c61df50964c6a9acb40f3593ce89bac85136eefbee9da3
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_174.jpg,Training\notumor\Tr-no_174.jpg,Training,notumor,2,236,315,JPG,d9f0d5ef8784abb3ac7cadb3e31a9b1ef4879de8edb20a637d66c49f6c8eb60f
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_175.jpg,Training\notumor\Tr-no_175.jpg,Training,notumor,2,225,225,JPG,da403175d7fad140cfc7f2026fdc171a6a23a10c19cea69b522d3eeb757be19a
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_176.jpg,Training\notumor\Tr-no_176.jpg,Training,notumor,2,225,225,JPG,35eedef6d88044cc5e8e4fcd5cc17cd082618c64f04b98de57f85b85381d2bb6
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_177.jpg,Training\notumor\Tr-no_177.jpg,Training,notumor,2,420,280,JPG,0790454183ebd29490578919e0dc9d91909bd39679b70cd1aba0ba3e5f61e160
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_179.jpg,Training\notumor\Tr-no_179.jpg,Training,notumor,2,200,252,JPG,8b6670d9bdda88176944dd291811f53484fad0f8dbebf7bc0b3b223ded24f56b
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_18.jpg,Training\notumor\Tr-no_18.jpg,Training,notumor,2,225,225,JPG,3780abe010fcbb94ea719d0b01278f42e93c9f838644b4463cc0f57bdebb152b
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_181.jpg,Training\notumor\Tr-no_181.jpg,Training,notumor,2,201,251,JPG,cf1bb3ce9b1bce42b22abb07e05990252e6676b210a8e759a728ba0f890c8449
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_182.jpg,Training\notumor\Tr-no_182.jpg,Training,notumor,2,428,417,JPG,19fc54500270852f25cfdded6c115994af103593746b527ab354680697fa31bf
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_183.jpg,Training\notumor\Tr-no_183.jpg,Training,notumor,2,550,664,JPG,114cf48b072d2e1983f7354e1a8505c56cfa64e9a4134ba4775aabe16a061e86
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_184.jpg,Training\notumor\Tr-no_184.jpg,Training,notumor,2,225,225,JPG,549b72eb02e5a44e4d70d73a6bd92f676109522053877267cde4701b8590ea85
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_185.jpg,Training\notumor\Tr-no_185.jpg,Training,notumor,2,233,222,JPG,62f86ef728de770286697faf9abd5572edad39eefd34681d2de24c479182bf42
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_186.jpg,Training\notumor\Tr-no_186.jpg,Training,notumor,2,228,221,JPG,ae40741151cb9f24a6eeec243d07b02dac299ecc33b9232adfb7d6a27589639a
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_187.jpg,Training\notumor\Tr-no_187.jpg,Training,notumor,2,225,225,JPG,c147c084cf14afcea5ea73fb631b934a52626df039f6c43f08f9c17c94c683fa
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_189.jpg,Training\notumor\Tr-no_189.jpg,Training,notumor,2,630,630,JPG,d7b43e8560c0be4667477174fa078bf811a9bda6d92b2cf62f334c783f6e59fe
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_19.jpg,Training\notumor\Tr-no_19.jpg,Training,notumor,2,428,417,JPG,4cfec6cb822f28e3e61f07804637656fa1545a67e0c6e54f38cfea363c33e35c
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_190.jpg,Training\notumor\Tr-no_190.jpg,Training,notumor,2,314,258,JPG,039d0eb6b8493db695929536aa7476f8c472381a7c20de981bfe7e0bdd875a82
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_191.jpg,Training\notumor\Tr-no_191.jpg,Training,notumor,2,380,530,JPG,7087d682b94b0a82180650da2e29a129588f3e6a479fe942783cb5cd99708941
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_192.jpg,Training\notumor\Tr-no_192.jpg,Training,notumor,2,356,474,JPG,c4669032b38b760872c7bcde1090d24e7294ff817b6c4e63ee62f42a63cea373
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_193.jpg,Training\notumor\Tr-no_193.jpg,Training,notumor,2,192,192,JPG,2f6983c9f48730166e79f260bad69efb9fb52d70e48accaeab161fbfcd8d2170
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_195.jpg,Training\notumor\Tr-no_195.jpg,Training,notumor,2,192,192,JPG,9519716335d92af19b045426a223124da676fdab837698ebd2aa0026c647620d
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_198.jpg,Training\notumor\Tr-no_198.jpg,Training,notumor,2,648,674,JPG,8674ee38422db83e1536ea0e664c2466e9a05b6c90c72697aa8741668870f21a
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_199.jpg,Training\notumor\Tr-no_199.jpg,Training,notumor,2,225,225,JPG,8f4cf973bfd136232b43355b77f880e958cb6f5abd0f4f27bab19519deb794b2
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_2.jpg,Training\notumor\Tr-no_2.jpg,Training,notumor,2,201,251,JPG,e58e2b84af6654a25cac176c521a4f754de589736dc950314b45d88cca37e03c
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_20.jpg,Training\notumor\Tr-no_20.jpg,Training,notumor,2,225,225,JPG,1139856fed19589e9f95b7c059324c88a0e77baed54e8e726d496b2cc84b0c8e
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_200.jpg,Training\notumor\Tr-no_200.jpg,Training,notumor,2,227,262,JPG,9e76a3bb0eee7e347d9c9ffb43350326d3e8eafa266aec9ad54f181cc3c7e8b7
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_201.jpg,Training\notumor\Tr-no_201.jpg,Training,notumor,2,225,225,JPG,518245b468a13675f104390acccc8b631faa0cd5a2a061b6b86f3110fc691fe0
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_202.jpg,Training\notumor\Tr-no_202.jpg,Training,notumor,2,276,326,JPG,ef8c79a52597147b71ba5d0e448c12f65b359f71a3222ba2f255c3205ab2abd4
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_203.jpg,Training\notumor\Tr-no_203.jpg,Training,notumor,2,225,225,JPG,23377addb366a253955df1e43c887b3202da5f23967f0bc20d5c1cdd4a11d3fb
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_204.jpg,Training\notumor\Tr-no_204.jpg,Training,notumor,2,512,512,JPG,a24f870c946a5fc48002c9fee4831c309a5ff3d582090ef4434dcf2ba6402dc8
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_205.jpg,Training\notumor\Tr-no_205.jpg,Training,notumor,2,225,225,JPG,7d135e07239574ba51c8651b790b6c664fd99ee3130f95194fe4c085123095e8
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_206.jpg,Training\notumor\Tr-no_206.jpg,Training,notumor,2,225,225,JPG,0df4c84f9c3a7e9fab1197ba6b9f31d1be65429c719ee296b7c884b51f2e9c60
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_207.jpg,Training\notumor\Tr-no_207.jpg,Training,notumor,2,225,225,JPG,8a47d6d488d122406a6af786e347f342089b6dc2b763895324f9fedac98b6026
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_208.jpg,Training\notumor\Tr-no_208.jpg,Training,notumor,2,237,248,JPG,509501865fbbd1634e82013e9b06bd397874787e481c89a5b0dcd28d3a44916e
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_209.jpg,Training\notumor\Tr-no_209.jpg,Training,notumor,2,468,444,JPG,19e8748780ca3019a4dbf5e876c2ee31bcfa17d44967ee7ba23211865e271720
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_210.jpg,Training\notumor\Tr-no_210.jpg,Training,notumor,2,225,225,JPG,fd8bbea7165cd7d8457e8096e44b73ba4430a8785fc5092f652bbb8e7f685f0b
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_211.jpg,Training\notumor\Tr-no_211.jpg,Training,notumor,2,225,225,JPG,bdadb2ad2c1f7ca91fa84e093ef6be3e684cf03a9f5ebf8c5951bf88fb73dd7f
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_213.jpg,Training\notumor\Tr-no_213.jpg,Training,notumor,2,173,201,JPG,ad230bf0aebb24de6ceeb950bb13077474db5226b3944333fe425795012f62ac
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_214.jpg,Training\notumor\Tr-no_214.jpg,Training,notumor,2,629,585,JPG,7259b858528de164f36d6751cdd6f34ef5579aa8a233314c0996accf49be6d34
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_215.jpg,Training\notumor\Tr-no_215.jpg,Training,notumor,2,442,442,JPG,de4262277efb99566dbd4ef736866baf2f04cc511c557ee6037d655b4e3c8d23
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_217.jpg,Training\notumor\Tr-no_217.jpg,Training,notumor,2,359,449,JPG,ae511b11b26309a2e60432852cb26d6b019057fc2aab35867badf8af04daa3b6
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_218.jpg,Training\notumor\Tr-no_218.jpg,Training,notumor,2,210,264,JPG,b057deb4892d1d2a4ffd1b4be5c1e5d058f3fa01db86e38e177d470efa05b6a7
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_22.jpg,Training\notumor\Tr-no_22.jpg,Training,notumor,2,550,664,JPG,10546b7ed6867429b6685d4d246dadf04b0f66f900ed197a68bd9f8a29e40ce3
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_220.jpg,Training\notumor\Tr-no_220.jpg,Training,notumor,2,225,225,JPG,f305c895d86e72b70bdf6f2821e2a2b6aecfc7e68439909484bcf3f31309152b
C:\Users\darsh\OneDrive\Desktop\AI Project\data\raw\Training\notumor\Tr-no_221.jpg,Training\notumor\Tr-no_221.jpg,Training,notumor,2,192,192,JPG,ff4b41a44e9389717c3a0932fa35d6dd12170aca96f949c274ea22bad75366cd
